0.0 3.0 0.0651704 2.04198
0.0 3.0 0.0664726 2.04198
0.0 3.0 0.0597497 2.04198
0.0 3.0 0.0585425 2.04198
0.0 3.0 0.0659611 2.04198
0.0 3.0 0.0618608 2.04198
0.0 3.0 0.0639197 2.04198
0.0 3.0 0.0660334 2.04198
0.0 3.0 0.0609883 2.04198
0.0 3.0 0.0593108 2.04198
0.0 3.0 0.0594499 2.04198
0.0 3.0 0.0612966 2.04198
0.0 3.0 0.066095 2.04198
0.0 3.0 0.0633406 2.04198
0.0 3.0 0.0644899 2.04198
0.0 3.0 0.0635515 2.04198
0.0 3.0 0.0653575 2.04198
0.0 3.0 0.0706708 2.04198
0.0 3.0 0.0593131 2.04198
0.0 3.0 0.0660916 2.04198
0.0 3.0 0.0632148 2.04198
0.0 3.0 0.060281 2.04198
0.0 3.0 0.0624951 2.04198
0.0 3.0 0.0628945 2.04198
0.0 3.0 0.0686978 2.04198
0.0 3.0 0.0623672 2.04198
0.0 3.0 0.0617701 2.04198
0.0 3.0 0.0597213 2.04198
0.0 3.0 0.0636496 2.04198
0.0 3.0 0.0644735 2.04198
0.0 3.0 0.0612668 2.04198
0.0 3.0 0.0635512 2.04198
0.0 3.0 0.0737528 2.04198
0.0 3.0 0.0618976 2.04198
0.0 3.0 0.0584203 2.04198
0.0 3.0 0.0615442 2.04198
0.0 3.0 0.0621825 2.04198
0.0 3.0 0.0685479 2.04198
0.0 3.0 0.0645976 2.04198
0.0 3.0 0.0615553 2.04198
0.0 3.0 0.0544108 2.04198
0.0 3.0 0.0674753 2.04198
0.0 3.0 0.0659499 2.04198
0.0 3.0 0.0625404 2.04198
0.0 3.0 0.0636542 2.04198
0.0 3.0 0.0691189 2.04198
0.0 3.0 0.0604151 2.04198
0.0 3.0 0.0645008 2.04198
0.0 3.0 0.0723466 2.04198
0.0 3.0 0.0737384 2.04198
0.0 4.0 0.050558 2.04198
0.0 4.0 0.0580844 2.04198
0.0 4.0 0.049973 2.04198
0.0 4.0 0.0607073 2.04198
0.0 4.0 0.0384907 2.04198
0.0 4.0 0.0401984 2.04198
0.0 4.0 0.0517406 2.04198
0.0 4.0 0.0502231 2.04198
0.0 4.0 0.0607725 2.04198
0.0 4.0 0.0506524 2.04198
0.0 4.0 0.0557158 2.04198
0.0 4.0 0.0440409 2.04198
0.0 4.0 0.0489396 2.04198
0.0 4.0 0.0508612 2.04198
0.0 4.0 0.0602988 2.04198
0.0 4.0 0.052459 2.04198
0.0 4.0 0.0533312 2.04198
0.0 4.0 0.0507176 2.04198
0.0 4.0 0.0542549 2.04198
0.0 4.0 0.047188 2.04198
0.0 4.0 0.0526276 2.04198
0.0 4.0 0.0504268 2.04198
0.0 4.0 0.0512538 2.04198
0.0 4.0 0.0601969 2.04198
0.0 4.0 0.048705 2.04198
0.0 4.0 0.0578666 2.04198
0.0 4.0 0.0520158 2.04198
0.0 4.0 0.0462208 2.04198
0.0 4.0 0.0499253 2.04198
0.0 4.0 0.050542 2.04198
0.0 4.0 0.0542428 2.04198
