0.0 1.0 0.0644311 -0.0
0.0 1.0 0.120379 -0.00739604
0.0 1.0 0.0621898 -0.0
0.0 1.0 0.0650319 -0.0
0.0 1.0 0.0723399 -0.0
0.0 1.0 0.0660795 -0.0
0.0 1.0 0.0709106 -0.0
0.0 1.0 0.118485 -0.00739604
0.0 1.0 0.062827 -0.0
0.0 1.0 0.0617138 -0.0
0.0 1.0 0.0847076 -0.0
0.0 1.0 0.073369 -0.0
0.0 1.0 0.0641778 -0.0
0.0 1.0 0.06323 -0.0
0.0 1.0 0.0737022 -0.0
0.0 1.0 0.0694824 -0.0
0.0 1.0 0.066958 -0.0
0.0 1.0 0.0641175 -0.0
0.0 1.0 0.0789865 -0.0
0.0 1.0 0.0789226 -0.0
0.0 1.0 0.0787418 -0.0
0.0 1.0 0.0749159 -0.0
0.0 1.0 0.0727054 -0.0
0.0 1.0 0.118783 -0.00739604
0.0 1.0 0.0701998 -0.0
0.0 1.0 0.0632203 -0.0
0.0 1.0 0.120187 -0.00739604
0.0 1.0 0.113093 -0.00739604
0.0 1.0 0.119232 -0.00739604
0.0 1.0 0.0731622 -0.0
0.0 1.0 0.117716 -0.00739604
0.0 1.0 0.0683283 -0.0
0.0 1.0 0.0619418 -0.0
0.0 1.0 0.121258 -0.00739604
0.0 1.0 0.0647856 -0.0
0.0 1.0 0.119327 -0.00739604
0.0 1.0 0.0895946 -0.0
0.0 1.0 0.0739933 -0.0
0.0 1.0 0.0740395 -0.0
0.0 1.0 0.076147 -0.0
0.0 1.0 0.0618851 -0.0
0.0 1.0 0.121471 -0.00739604
0.0 1.0 0.122551 -0.00739604
0.0 1.0 0.113409 -0.00739604
0.0 1.0 0.087892 -0.0
0.0 1.0 0.121411 -0.00739604
0.0 1.0 0.0832104 -0.0
0.0 1.0 0.120071 -0.00739604
0.0 1.0 0.0746321 -0.0
0.0 1.0 0.134173 -0.00739604
0.0 2.0 0.0605268 -0.0
0.0 2.0 0.0434209 -0.0
0.0 2.0 0.0599118 -0.0
0.0 2.0 0.0705688 -0.00739604
0.0 2.0 0.0877494 -0.00739604
0.0 2.0 0.0621096 -0.0
0.0 2.0 0.049954 -0.0
0.0 2.0 0.0750876 -0.0
0.0 2.0 0.0425047 -0.0
0.0 2.0 0.0602714 -0.0
0.0 2.0 0.0548506 -0.0
0.0 2.0 0.0753411 -0.0
0.0 2.0 0.0447436 -0.0
0.0 2.0 0.100306 -0.00739604
0.0 2.0 0.0605606 -0.0
0.0 2.0 0.0487114 -0.0
0.0 2.0 0.0418921 -0.0
0.0 2.0 0.0880818 -0.00739604
0.0 2.0 0.0435366 -0.0
0.0 2.0 0.0645547 -0.00739604
0.0 2.0 0.0557016 -0.0
0.0 2.0 0.0646147 -0.0
0.0 2.0 0.0505982 -0.0
0.0 2.0 0.0605589 -0.0
0.0 2.0 0.0858201 -0.00739604
0.0 2.0 0.0733659 -0.00739604
0.0 2.0 0.0468415 -0.0
0.0 2.0 0.0414707 -0.0
0.0 2.0 0.0415588 -0.0
0.0 2.0 0.0466414 -0.0
0.0 2.0 0.0361049 -0.0
0.0 2.0 0.0604187 -0.0
0.0 2.0 0.0417225 -0.0
0.0 2.0 0.0608333 -0.0
0.0 2.0 0.0851275 -0.00739604
0.0 2.0 0.0404629 -0.0
0.0 2.0 0.0837315 -0.00739604
0.0 2.0 0.0843667 -0.00739604
0.0 2.0 0.0483158 -0.0
0.0 2.0 0.0451232 -0.0
0.0 2.0 0.0703963 -0.0
0.0 2.0 0.100444 -0.00739604
0.0 2.0 0.0414773 -0.0
0.0 2.0 0.0685995 -0.00739604
0.0 2.0 0.0849074 -0.00739604
0.0 2.0 0.0678705 -0.0
0.0 2.0 0.0437031 -0.0
0.0 2.0 0.0933883 -0.00739604
0.0 2.0 0.0420801 -0.0
0.0 2.0 0.0666978 -0.0
0.0 3.0 0.0502188 -0.0
0.0 3.0 0.0504377 -0.0
0.0 3.0 0.0500866 -0.0
0.0 3.0 0.0386608 -0.0
0.0 3.0 0.0658328 -0.0
0.0 3.0 0.0755523 -0.0
0.0 3.0 0.0523144 -0.0
0.0 3.0 0.0778484 -0.0
0.0 3.0 0.0387148 -0.0
0.0 3.0 0.0698256 -0.0
0.0 3.0 0.0481114 -0.0
0.0 3.0 0.039035 -0.0
0.0 3.0 0.0450933 -0.0
0.0 3.0 0.0735471 -0.0
0.0 3.0 0.0324722 -0.0
0.0 3.0 0.0702597 -0.00739604
0.0 3.0 0.0644633 -0.0
0.0 3.0 0.0519668 -0.0
0.0 3.0 0.0390911 -0.0
0.0 3.0 0.0520813 -0.0
0.0 3.0 0.0340401 -0.0
0.0 3.0 0.0688152 -0.00739604
0.0 3.0 0.0396304 -0.0
0.0 3.0 0.0739467 -0.0197195
0.0 3.0 0.0935028 -0.00739604
0.0 3.0 0.0327006 -0.0
0.0 3.0 0.050033 -0.0
0.0 3.0 0.0542603 -0.00739604
0.0 3.0 0.0690765 -0.0
0.0 3.0 0.055164 -0.00739604
0.0 3.0 0.0734507 -0.0
0.0 3.0 0.0687667 -0.0
0.0 3.0 0.0556382 -0.0
0.0 3.0 0.0692832 -0.00739604
0.0 3.0 0.0335539 -0.0
0.0 3.0 0.0919613 -0.00739604
0.0 3.0 0.0675741 -0.00739604
0.0 3.0 0.0338085 -0.0
0.0 3.0 0.0689707 -0.0
0.0 3.0 0.0677259 -0.0
0.0 3.0 0.0892876 -0.00739604
0.0 3.0 0.0789022 -0.0
0.0 3.0 0.0480643 -0.0
0.0 3.0 0.0672072 -0.00739604
0.0 3.0 0.0670952 -0.00739604
0.0 3.0 0.0760586 -0.0
0.0 3.0 0.0680814 -0.00739604
0.0 3.0 0.0936914 -0.00739604
0.0 3.0 0.0693041 -0.00739604
0.0 3.0 0.0718701 -0.0
0.0 4.0 0.073063 -0.00739604
0.0 4.0 0.0441832 -0.0
0.0 4.0 0.0435616 -0.0
0.0 4.0 0.0508398 -0.0
0.0 4.0 0.0499882 -0.0
0.0 4.0 0.0721416 -0.00739604
0.0 4.0 0.060527 -0.0
0.0 4.0 0.0347248 -0.0
0.0 4.0 0.0476852 -0.0
0.0 4.0 0.0429771 -0.0
0.0 4.0 0.0582826 -0.0
0.0 4.0 0.0647454 -0.0
0.0 4.0 0.0692047 -0.00739604
0.0 4.0 0.048025 -0.0
0.0 4.0 0.0707107 -0.0
0.0 4.0 0.0578282 -0.0
0.0 4.0 0.0412272 -0.0
0.0 4.0 0.0729993 -0.00739604
0.0 4.0 0.0740994 -0.00739604
0.0 4.0 0.0520505 -0.0
0.0 4.0 0.0700553 -0.00739604
0.0 4.0 0.0590978 -0.0
0.0 4.0 0.0476087 -0.0
0.0 4.0 0.0563572 -0.0
0.0 4.0 0.0736517 -0.00739604
0.0 4.0 0.183671 -0.00739604
0.0 4.0 0.0738807 -0.00739604
0.0 4.0 0.0756043 -0.00739604
0.0 4.0 0.06291 -0.0
0.0 4.0 0.0670572 -0.0
0.0 4.0 0.0454092 -0.0
0.0 4.0 0.0606216 -0.0
0.0 4.0 0.0435173 -0.0
0.0 4.0 0.0466433 -0.0
0.0 4.0 0.0688441 -0.0
0.0 4.0 0.0946075 -0.0
0.0 4.0 0.0474751 -0.00739604
0.0 4.0 0.0463962 -0.0
0.0 4.0 0.0607428 -0.0
0.0 4.0 0.0506772 -0.0
0.0 4.0 0.0553245 -0.00739604
0.0 4.0 0.0518185 -0.0
0.0 4.0 0.0707068 -0.00739604
0.0 4.0 0.0511951 -0.0
0.0 4.0 0.0709791 -0.0
0.0 4.0 0.050879 -0.0
0.0 4.0 0.0457218 -0.0
0.0 4.0 0.0514449 -0.0
0.0 4.0 0.0585964 -0.00739604
0.0 4.0 0.0563034 -0.0
0.0 5.0 0.0466145 -0.0
0.0 5.0 0.043513 -0.0
