0 5 0.563232 -0.448807
0 5 0.541416 -0.638357
0 5 0.626112 -0.0551265
0 5 0.593556 -0.587805
0 5 0.578648 -0.000424499
0 5 0.608237 -0.0394173
0 5 0.56953 -0.0189827
0 5 0.603005 -0.0605756
0 5 0.613122 -0.0744208
0 5 0.731601 -0.00262605
0 5 0.641 -0.324365
0 5 0.54767 -0.638357
0 5 1.44596 -0.00739625
0 5 0.797577 -0.0969771
0 5 0.658508 -0.638357
0 5 0.56403 -0.638357
1 5 0.561611 2.69841
1 5 0.567808 2.70156
3 5 0.564626 -0.0983247
0 5 0.723441 -0.117456
0 5 0.804232 -0.638357
3 5 0.673224 -1.03435
1 5 0.659197 2.64915
1 5 0.667778 2.71443
1 5 0.731354 -0.197627
1 5 0.727076 0.156102
0 5 0.541433 -0.638357
1 5 1.90988 2.69937
2 5 0.568176 -4.31107e-06
2 5 0.594982 -8.26336e-06
2 5 0.673935 -2.91787e-08
2 5 0.673026 -3.04656e-09
0 5 0.661367 -0.638357
2 5 0.555101 -3.43725e-07
3 5 0.684866 -1.13334
2 5 0.735712 -3.22922e-07
2 5 0.741733 -4.23428e-09
2 5 0.641045 -4.36583e-10
3 5 0.559518 -0.994962
2 5 0.672538 -3.06604e-15
2 5 0.678524 -3.40316e-06
2 5 0.729233 -2.73481e-09
2 5 0.739929 -5.06224e-15
3 5 0.656718 -0.166936
3 5 0.735726 -0.0219809
3 5 0.668185 -0.133985
3 5 0.575365 -0.165395
2 5 0.575674 -5.68152e-07
2 5 0.599907 -2.17874e-06
1 5 0.595851 0.944599
1 5 0.565797 2.63092
2 5 0.671215 -2.93947e-06
2 5 0.68172 -1.20909e-07
3 5 0.595675 -0.007622
3 5 0.73709 -1.40047
1 5 0.683349 2.56983
0 5 0.662133 -0.300151
3 5 0.573533 -0.0375513
2 5 0.744549 -3.20439e-12
2 5 0.744258 -6.48112e-08
3 5 0.654194 -0.000658696
1 5 0.736481 2.25907
1 5 0.737566 2.71161
0 5 0.731715 -0.0101965
3 5 0.653192 -6.84411e-09
3 5 0.740677 -0.000668778
0 5 0.566508 -0.447929
0 5 0.558501 -0.345197
0 5 0.563415 -0.100233
0 5 0.667235 -0.000291633
0 5 0.570109 -1.08518e-05
0 5 0.660782 -0.291469
0 5 0.774699 -7.42111e-07
0 5 0.671433 -0.0326837
3 5 0.786171 -0.000149711
3 5 0.755037 -0.0040358
0 5 0.72119 -0.638357
0 5 0.679228 -0.605613
4 5 0.593023 99.9325
3 5 0.60528 -1.30193
0 5 0.554855 -0.638357
0 5 0.536337 -0.105801
2 5 0.582684 -1.64188e-14
2 5 0.585894 -7.08861e-06
0 5 0.754297 -0.0888434
0 5 0.746681 -8.91089e-09
0 5 0.654064 -0.345301
2 5 0.681868 -7.26201e-08
0 5 0.667832 -0.638357
0 5 0.655988 -0.0143117
2 5 0.709505 -2.39374e-06
2 5 0.736765 -1.82405e-05
2 5 0.580168 -4.96817e-15
0 5 0.755272 -0.638357
2 5 0.589268 -8.61096e-07
2 5 0.76461 -1.84673e-06
0 5 0.72306 -0.305397
0 5 0.729891 -0.00765554
3 5 0.578391 -0.000217824
2 5 0.579944 -1.53852e-09
2 5 0.667158 -7.33787e-12
2 5 0.586102 -1.39239e-06
1 5 0.689789 -1.77287
2 5 0.737492 -1.86733e-06
2 5 0.673272 -2.02653e-06
3 5 0.580128 -1.19202
2 5 0.739327 -7.97985e-07
0 5 0.565805 -0.00780493
3 5 0.578742 -1.00061
2 5 0.675133 -7.23721e-15
0 5 0.562769 -0.147346
3 5 0.561873 -0.00140317
3 5 0.604101 -1.28816
3 5 0.539467 -0.000400416
2 5 0.739427 -1.15561e-05
3 5 0.569821 -0.0274645
3 5 0.657339 -3.26928e-05
3 5 0.677394 -0.353594
0 5 0.65927 -0.0665841
3 5 0.570017 -0.122876
3 5 0.567675 -0.0375513
0 5 0.663132 -0.00740404
0 5 0.552578 -0.576685
0 5 0.563085 -0.0918438
0 5 0.73732 -0.638357
0 5 0.542591 -0.638357
0 5 0.728015 -0.140011
3 5 0.752334 -0.00176349
3 5 0.638335 -8.10463e-05
3 5 0.656314 -0.0139427
3 5 0.761401 -0.484829
1 5 0.543861 1.34532
0 5 0.652222 -0.0566598
0 5 0.594831 -0.0394681
0 5 0.671193 -0.144917
0 5 0.720814 -0.119763
1 5 0.584009 2.57781
3 5 0.726995 -0.0375513
3 5 0.730494 -0.0242937
0 5 0.664124 -0.0836522
0 5 0.664788 -0.0981444
0 5 0.720377 -0.160161
1 5 0.654635 2.71199
0 5 0.728044 -0.0596637
0 5 0.735335 -0.0278706
1 5 0.680316 1.56999
1 5 0.558603 0.865095
1 5 0.731224 -0.832024
1 5 0.557036 1.80523
1 5 0.733327 2.71764
1 5 0.550411 -0.976069
1 5 0.564717 2.45367
3 5 1.7941 -0.599159
2 5 0.57063 -4.21334e-12
3 5 0.539374 -5.18883e-05
1 5 0.670756 2.69726
3 5 0.563818 -0.488285
3 5 0.641015 -0.019658
2 5 0.581662 -5.64645e-09
0 5 0.555867 -0.00854278
1 5 0.661672 2.68328
2 5 1.89701 -4.92542e-07
1 5 0.666203 2.60701
3 5 1.97162 -3.1092e-05
0 5 0.557402 -0.0843369
0 5 0.564483 -0.181477
1 5 0.726915 2.69963
0 5 0.555433 -0.638357
3 5 0.577087 -8.73021e-05
1 5 0.675255 2.71399
2 5 0.667499 -3.27701e-06
1 5 0.730554 -0.183939
1 5 0.56889 2.54286
1 5 0.562209 2.63945
2 5 0.682249 -2.67578e-06
3 5 0.655341 -0.00978845
0 5 0.541304 -0.638357
1 5 0.750472 2.71803
3 5 0.652652 -0.0375513
0 5 0.5547 -0.0303514
0 5 0.616728 -0.22366
1 5 0.730843 2.71276
1 5 0.671082 2.34716
34
0 5 0.668458 -0.00996181
0 5 0.662738 -7.25715e-10
2 5 0.736283 -1.28616e-09
0 5 0.570984 -0.00744652
2 5 0.794716 -4.92391e-08
2 5 0.57826 -2.38552e-07
1 5 0.677266 1.21698
0 5 0.669517 -0.0223298
0 5 0.560289 -0.0524346
0 5 0.719187 -0.391131

3 5 0.745008 -4.33846e-09
3 5 0.737085 -4.68178e-08
0 5 0.7505 -0.638357
0 5 0.663607 -0.0113123
0 5 0.733171 -0.578996
0 5 0.758474 -7.80944e-05
0 5 0.669078 -0.00838217
0 5 0.681257 -0.638357
0 5 0.571554 -0.00740512
0 5 0.73149 -0.00772552
1 5 0.737794 2.71716
1 5 0.73778 2.66853
0 5 0.741853 -0.00331441
0 5 1.8706 -0.638357
0 5 0.654926 -0.638357
2 5 0.69259 -7.67875e-09
2 5 0.67682 -3.76194e-07
0 5 0.73995 -0.000345893
0 5 0.661961 -0.1214
0 5 0.743474 -2.60695e-06
0 5 0.722911 -0.0111608
1 5 0.558638 2.7012
2 5 0.749681 -2.45752e-09
0 5 0.730978 -2.21787e-06
1 5 0.578321 2.71177
2 5 0.826144 -2.64777e-08
0 5 0.574515 -1.21052e-05
0 5 0.574075 -0.120891
1 5 0.662664 2.53219
1 5 0.552689 1.05849
1 5 0.564235 1.77773
1 5 0.662699 2.65563
0 5 1.93272 -0.638357
0 5 0.663096 -0.00779086
0 5 0.671909 -0.0110165
1 5 0.660565 2.70122
1 5 0.727184 -0.856992
1 5 0.730779 -0.806144
0 5 0.728671 -0.0572952
1 5 0.678874 1.60582
4 5 0.997841 99.9546
1 5 0.720526 0.299332
0 5 0.796878 -0.0452197
3 5 0.547485 -0.0223336
1 5 0.721321 -0.183479
3 5 0.565171 -0.00492212
3 5 0.645371 -0.000431998
2 5 0.658774 -9.40279e-10
4 5 1.31475 99.6587
3 5 0.734031 -4.97794e-08
3 5 0.736379 -0.000736003
4 5 0.821668 99.9633
1 5 1.86279 2.46301
4 5 0.716821 99.6366
2 5 1.87978 -1.47087e-07
0 5 1.88699 -0.211973
4 5 0.709324 99.1751
4 5 0.778604 99.46
4 5 0.922373 99.8157
4 5 0.561976 99.7918
4 5 1.63342 99.9633
4 5 0.705737 99.7931
4 5 1.09293 98.7449
4 5 0.660878 98.4749
4 5 0.6903 99.4179
4 5 2.24076 99.9752
4 5 1.04825 99.7079
4 5 0.592076 99.3995
4 5 0.829983 99.4515
4 5 0.920855 99.6196
4 5 0.892576 99.9617
4 5 0.785711 99.4141
4 5 1.01262 99.4877
4 5 0.682722 99.7306
4 5 0.771279 99.355
4 5 1.07161 99.5676
4 5 0.689348 98.8389
4 5 0.677406 98.4462
4 5 0.949542 99.6099
4 5 2.13557 99.947
4 5 0.576667 99.515
4 5 0.591476 99.6667
4 5 0.563113 99.4903
4 5 0.536153 99.8011
4 5 0.755282 99.3636
4 5 3.50046 99.9915
4 5 0.656991 99.9018
4 5 0.571486 99.6897
4 5 0.59708 99.9253
4 5 0.791236 99.6232
4 5 2.99552 99.9147
4 5 3.99329 99.9146
4 5 1.11211 99.7706
4 5 1.18997 99.9647
4 5 1.83825 99.8137
4 5 0.582516 99.0549
4 5 0.58557 98.7107
4 5 0.739007 99.4187
4 5 1.36519 99.8359
4 5 4.90414 99.9613
4 5 6.02662 99.9752
5 5 14.0809 -21.1929
5 5 14.5576 -20.9413
5 5 14.5198 -20.946
5 5 14.3608 -21.0549
5 5 14.3982 -20.947
5 5 14.4008 -21.0072
5 5 14.5145 -20.9407
5 5 14.6003 -21.0462
5 5 14.5401 -20.9406
5 5 14.6914 -20.9724
5 5 14.5227 -20.9407
5 5 14.5911 -20.9406
5 5 14.3782 -20.9406
5 5 14.4419 -21.1955
